userid,timeslot,rank,x,y
79902,1,12.0,242,295
79902,18,13.0,242,295
79902,24,14.0,243,298
79902,17,15.0,245,279
79902,16,16.0,244,289
79902,0,17.0,242,294
79902,33,18.0,242,295
79902,24,19.0,241,274
79902,22,20.0,242,296
79950,0,1.0,175,428
79950,37,2.0,184,419
79950,3,3.0,178,429
79950,2,4.0,183,431
79950,24,5.0,183,431
79950,3,6.0,178,427
79950,0,7.0,184,422
79950,3,8.0,183,431
79950,41,9.0,183,431
79950,1,10.0,179,429
79950,9,11.0,183,431
79950,15,12.0,178,430
79950,0,13.0,183,433
79950,18,14.0,178,430
79950,0,15.0,179,430
79950,20,16.0,182,431
79950,5,17.0,177,411
79950,23,18.0,178,429
79950,6,19.0,183,431
79950,3,20.0,176,429
81117,33,1.0,177,425
81117,43,2.0,176,412
81117,27,5.0,163,405
81117,17,6.0,244,440
81117,18,10.0,244,440
81117,1,11.0,284,440
81117,1,12.0,173,419
81117,29,13.0,163,405
81117,45,14.0,173,422
81117,14,15.0,176,427
81117,27,16.0,163,405
81117,19,17.0,234,441
81117,20,18.0,169,407
81117,35,19.0,175,409
81117,17,20.0,175,409
81117,19,3.0,256,419
81117,37,4.0,255,418
81117,14,7.0,163,405
81117,1,8.0,208,436
81117,45,9.0,304,443
82412,0,5.0,185,420
82412,3,7.0,182,422
82412,0,8.0,179,426
82412,7,9.0,176,416
82412,3,11.0,184,420
82412,1,13.0,177,411
82412,45,14.0,184,420
82412,6,15.0,176,427
82412,2,16.0,192,415
82412,4,17.0,192,416
82412,41,18.0,184,420
82412,4,19.0,182,422
82412,22,20.0,192,416
82412,4,1.0,177,428
82412,21,2.0,184,420
82412,6,3.0,176,429
82412,37,4.0,184,420
82412,20,6.0,176,427
82412,2,10.0,177,427
82412,5,12.0,187,417
82762,23,1.0,172,391
82762,14,2.0,172,391
82762,7,3.0,175,394
82762,23,4.0,172,391
82762,5,5.0,172,391
82762,4,6.0,172,391
82762,0,7.0,174,391
82762,4,8.0,172,391
82762,9,9.0,172,391
82762,23,10.0,175,395
82762,17,11.0,172,391
82762,39,12.0,172,391
82762,25,13.0,189,412
82762,1,14.0,172,391
82762,25,15.0,189,412
82762,3,16.0,172,391
82762,0,17.0,182,379
82762,5,18.0,172,391
82762,11,19.0,172,391
82762,31,20.0,175,393
83351,45,6.0,177,416
83351,41,14.0,179,425
83351,2,19.0,176,427
83351,23,1.0,191,415
83351,1,2.0,184,420
83351,0,3.0,176,427
83351,29,4.0,176,429
83351,5,5.0,181,427
83351,41,7.0,176,413
83351,0,8.0,176,427
83351,22,9.0,176,427
83351,15,10.0,176,427
83351,45,11.0,176,427
83351,0,12.0,176,427
83351,3,13.0,178,429
83351,37,15.0,176,427
83351,27,16.0,184,422
83351,16,17.0,176,427
83351,0,18.0,176,427
83351,41,20.0,178,418
85894,17,2.0,27,501
85894,16,3.0,44,509
85894,35,4.0,41,512
85894,14,5.0,44,509
85894,15,6.0,45,513
85894,29,7.0,44,509
85894,18,8.0,44,509
85894,0,9.0,44,509
85894,1,10.0,44,513
85894,3,11.0,46,503
85894,15,12.0,44,513
85894,1,13.0,43,505
85894,20,14.0,44,509
85894,24,15.0,44,509
85894,3,16.0,38,510
85894,21,17.0,44,513
85894,33,18.0,63,486
85894,27,19.0,45,513
85894,20,20.0,44,509
85894,35,1.0,44,509
86598,23,1.0,167,622
86598,15,2.0,167,622
86598,25,3.0,167,622
86598,15,4.0,167,622
86598,13,5.0,167,622
86598,5,6.0,167,622
86598,1,7.0,167,622
86598,1,8.0,167,622
86598,25,9.0,167,622
86598,19,10.0,200,590
86598,35,11.0,200,590
86598,41,12.0,199,597
86598,29,13.0,179,612
86598,20,14.0,167,622
86598,33,15.0,167,622
86598,11,16.0,202,587
86598,23,17.0,167,622
86598,0,18.0,200,590
86598,24,19.0,179,612
86598,23,20.0,200,590
88422,23,14.0,177,420
88422,37,15.0,173,409
88422,31,16.0,192,429
88422,33,17.0,171,419
88422,13,18.0,175,430
88422,25,19.0,157,415
88422,1,20.0,175,410
88422,45,1.0,177,427
88422,37,2.0,177,427
88422,3,3.0,176,429
88422,0,4.0,184,421
88422,5,5.0,176,427
88422,43,6.0,184,420
88422,1,7.0,175,410
88422,1,8.0,179,423
88422,23,9.0,175,430
88422,2,10.0,192,429
88422,18,11.0,246,273
88422,2,12.0,192,429
88422,3,13.0,186,417
88967,18,1.0,200,593
88967,6,2.0,203,594
88967,1,3.0,201,587
88967,5,4.0,203,594
88967,15,5.0,200,593
88967,27,6.0,200,593
88967,0,7.0,203,594
88967,7,8.0,203,594
88967,29,9.0,203,594
88967,24,10.0,203,594
88967,33,11.0,200,593
88967,1,12.0,203,594
88967,35,13.0,192,594
88967,15,14.0,200,593
88967,35,15.0,199,597
88967,0,16.0,199,594
88967,18,17.0,201,594
88967,1,18.0,203,594
88967,43,19.0,203,594
88967,17,20.0,201,593
89142,45,1.0,191,590
89142,39,2.0,93,388
89142,0,3.0,93,388
89142,9,4.0,93,388
89142,5,5.0,92,388
89142,41,6.0,96,386
89142,0,7.0,91,392
89142,37,8.0,93,388
89142,17,9.0,94,391
89142,1,10.0,99,388
89142,4,11.0,92,388
89142,5,12.0,179,430
89142,35,13.0,93,392
89142,5,14.0,93,388
89142,39,15.0,175,411
89142,1,16.0,176,411
89142,5,17.0,93,392
89142,5,18.0,93,388
89142,33,19.0,182,435
89142,3,20.0,91,388
89157,19,1.0,212,583
89157,35,2.0,191,593
89157,18,3.0,190,594
89157,1,4.0,212,582
89157,29,5.0,212,583
89157,35,6.0,190,594
89157,22,7.0,199,590
89157,33,8.0,191,593
89157,35,9.0,193,593
89157,45,10.0,192,590
89157,15,11.0,212,583
89157,33,12.0,211,583
89157,33,13.0,190,594
89157,18,14.0,191,593
89157,18,15.0,191,593
89157,37,16.0,199,590
89157,18,17.0,191,593
89157,0,18.0,205,584
89157,37,19.0,190,594
89157,1,20.0,211,583
89414,35,4.0,181,584
89414,45,6.0,184,579
89414,0,7.0,184,579
89414,0,8.0,184,579
89414,0,9.0,184,579
89414,18,10.0,199,590
89414,33,11.0,191,593
89414,0,12.0,182,595
89414,2,13.0,199,590
89414,16,14.0,191,583
89414,15,15.0,185,581
89414,7,16.0,199,590
89414,33,17.0,193,593
89414,33,18.0,191,593
89414,0,19.0,199,590
89414,37,1.0,199,590
89414,33,2.0,190,594
89414,35,3.0,190,594
89414,22,5.0,191,590
89414,18,20.0,193,593
95248,24,1.0,176,411
95248,33,2.0,96,388
95248,15,3.0,162,406
95248,0,4.0,188,417
95248,43,5.0,177,419
95248,22,6.0,177,419
95248,1,7.0,171,391
95248,43,8.0,177,419
95248,23,9.0,177,416
95248,18,10.0,155,412
95248,1,11.0,172,400
95248,15,12.0,192,430
95248,22,13.0,176,411
95248,45,14.0,188,417
95248,17,15.0,96,388
95248,1,16.0,191,416
95248,21,17.0,175,410
95248,31,18.0,154,411
95248,31,19.0,154,411
95248,0,20.0,188,417
95552,16,2.0,177,420
95552,18,3.0,176,429
95552,33,4.0,178,429
95552,18,5.0,176,429
95552,24,6.0,177,420
95552,18,7.0,176,429
95552,18,8.0,176,429
95552,27,9.0,176,429
95552,39,10.0,176,429
95552,1,11.0,178,427
95552,33,12.0,177,420
95552,11,13.0,178,427
95552,13,14.0,177,420
95552,31,15.0,176,429
95552,5,16.0,178,427
95552,0,17.0,178,427
95552,41,18.0,176,429
95552,31,19.0,176,429
95552,23,20.0,177,420
95552,19,1.0,241,274
96638,1,6.0,184,420
96638,45,7.0,176,410
96638,18,9.0,184,418
96638,41,11.0,183,411
96638,1,12.0,176,413
96638,20,13.0,183,411
96638,39,16.0,179,422
96638,45,17.0,183,411
96638,1,18.0,188,415
96638,37,19.0,91,387
96638,35,20.0,173,422
96638,8,1.0,200,405
96638,41,2.0,192,410
96638,22,3.0,184,413
96638,37,4.0,180,415
96638,41,5.0,184,412
96638,31,8.0,186,413
96638,20,10.0,180,423
96638,39,14.0,188,417
96638,3,15.0,176,427
97231,0,9.0,195,407
97231,45,10.0,195,407
97231,45,11.0,188,416
97231,35,12.0,185,418
97231,1,13.0,176,390
97231,18,14.0,180,408
97231,1,15.0,195,407
97231,37,17.0,188,416
97231,18,20.0,187,417
97231,19,1.0,185,418
97231,23,2.0,192,409
97231,45,3.0,188,416
97231,19,4.0,187,417
97231,43,5.0,182,435
97231,1,6.0,195,407
97231,22,7.0,195,407
97231,35,8.0,187,417
97231,43,16.0,192,410
97231,43,18.0,192,409
97231,21,19.0,175,429
98450,17,1.0,176,427
98450,5,2.0,182,422
98450,17,3.0,191,417
98450,31,4.0,176,427
98450,27,5.0,176,427
98450,17,6.0,182,410
98450,15,7.0,176,427
98450,19,8.0,176,427
98450,0,9.0,182,410
98450,23,10.0,176,427
98450,18,11.0,176,427
98450,2,12.0,187,417
98450,41,13.0,177,428
98450,18,14.0,178,428
98450,27,15.0,176,427
98450,35,16.0,188,416
98450,25,17.0,176,427
98450,41,18.0,182,422
98450,19,19.0,179,422
98450,14,20.0,178,420
99064,19,1.0,174,428
99064,0,2.0,177,417
99064,19,3.0,177,424
99064,5,4.0,174,422
99064,19,5.0,178,420
99064,22,6.0,175,430
99064,1,7.0,174,419
99064,18,8.0,175,422
99064,2,9.0,174,420
99064,3,10.0,174,422
99064,24,11.0,175,411
99064,1,12.0,180,423
99064,37,13.0,173,422
99064,20,14.0,174,420
99064,17,15.0,175,430
99064,37,16.0,174,419
99064,35,17.0,184,420
99064,0,18.0,169,409
99064,21,19.0,180,423
99064,31,20.0,181,416
99526,1,1.0,190,594
99526,2,2.0,201,587
99526,0,3.0,183,595
99526,2,4.0,191,590
99526,22,5.0,179,581
99526,3,6.0,179,581
99526,33,7.0,192,594
99526,18,8.0,183,594
99526,18,9.0,192,590
99526,17,10.0,190,590
99526,31,11.0,183,594
99526,18,12.0,192,590
99526,24,13.0,182,586
99526,18,14.0,183,594
99526,37,15.0,176,410
99526,31,16.0,183,594
99526,3,17.0,179,581
99526,1,18.0,190,594
99526,31,19.0,201,593
99526,33,20.0,182,586
100899,19,6.0,193,441
100899,27,15.0,178,429
100899,35,16.0,177,410
100899,33,20.0,178,428
100899,15,1.0,178,429
100899,17,2.0,178,429
100899,20,3.0,241,275
100899,0,4.0,241,274
100899,15,5.0,178,429
100899,15,7.0,178,429
100899,33,8.0,185,418
100899,20,9.0,192,594
100899,35,10.0,179,429
100899,35,11.0,185,418
100899,45,12.0,177,420
100899,35,13.0,178,424
100899,2,14.0,173,409
100899,3,17.0,188,416
100899,3,18.0,231,278
100899,0,19.0,190,416
102805,22,1.0,234,271
102805,23,2.0,234,271
102805,35,3.0,236,283
102805,22,4.0,263,490
102805,45,5.0,323,307
102805,17,6.0,175,426
102805,19,7.0,323,306
102805,33,8.0,232,277
102805,22,9.0,321,304
102805,4,10.0,323,308
102805,24,11.0,231,278
102805,18,12.0,265,496
102805,3,13.0,332,310
102805,1,14.0,323,308
102805,2,15.0,328,312
102805,0,16.0,328,312
102805,5,17.0,259,482
102805,37,18.0,265,495
102805,2,19.0,259,482
102805,21,20.0,321,304
106417,33,1.0,22,55
106417,29,2.0,24,54
106417,17,3.0,24,55
106417,15,4.0,24,57
106417,1,5.0,25,56
106417,29,6.0,24,54
106417,2,7.0,24,55
106417,14,8.0,24,54
106417,35,9.0,24,54
106417,13,10.0,24,54
106417,19,11.0,24,54
106417,22,12.0,36,57
106417,29,13.0,24,54
106417,43,14.0,24,56
106417,5,15.0,38,58
106417,25,16.0,18,56
106417,29,17.0,24,54
106417,33,18.0,22,56
106417,0,19.0,24,59
106417,33,20.0,21,56
107500,3,1.0,285,447
107500,35,2.0,285,449
107500,33,3.0,242,295
107500,19,4.0,285,448
107500,0,5.0,286,447
107500,17,6.0,285,442
107500,4,7.0,285,447
107500,1,8.0,285,448
107500,29,9.0,258,437
107500,14,10.0,258,437
107500,25,11.0,286,447
107500,20,12.0,86,2
107500,13,13.0,32,49
107500,4,14.0,32,49
107500,23,15.0,32,49
107500,1,16.0,285,448
107500,4,17.0,285,448
107500,1,18.0,287,447
107500,27,19.0,286,447
107500,1,20.0,287,447
108286,18,3.0,21,303
108286,18,4.0,21,303
108286,2,8.0,0,285
108286,2,8.0,1,285
108286,2,9.0,23,307
108286,17,11.0,21,303
108286,16,12.0,0,285
108286,16,12.0,1,285
108286,17,13.0,21,303
108286,24,14.0,21,310
108286,17,15.0,21,303
108286,43,16.0,10,293
108286,25,17.0,0,285
108286,25,17.0,1,285
108286,17,18.0,174,447
108286,18,19.0,179,425
108286,18,20.0,200,503
108286,5,1.0,9,293
108286,19,2.0,10,293
108286,43,5.0,194,448
108286,1,6.0,194,441
108286,1,7.0,23,307
108286,33,10.0,13,285
110255,19,2.0,178,420
110255,0,3.0,90,390
110255,18,4.0,177,420
110255,1,5.0,95,386
110255,3,6.0,96,383
110255,0,7.0,93,388
110255,1,8.0,96,385
110255,3,9.0,92,388
110255,3,10.0,94,391
110255,35,11.0,178,420
110255,35,12.0,178,420
110255,35,13.0,177,420
110255,3,14.0,86,384
110255,3,15.0,94,380
110255,3,17.0,95,386
110255,18,18.0,90,390
110255,19,19.0,182,422
110255,1,20.0,92,390
110255,15,1.0,93,388
110255,23,16.0,93,388
110317,39,9.0,184,412
110317,4,10.0,178,428
110317,41,11.0,187,417
110317,18,12.0,187,417
110317,23,16.0,192,415
110317,3,17.0,185,418
110317,5,19.0,176,412
110317,5,1.0,188,416
110317,2,2.0,178,428
110317,31,3.0,187,431
110317,2,4.0,190,416
110317,2,5.0,188,416
110317,24,6.0,173,411
110317,23,7.0,175,410
110317,41,8.0,196,446
110317,1,13.0,184,420
110317,45,14.0,178,428
110317,0,15.0,178,428
110317,1,18.0,193,441
110317,22,20.0,184,430
113812,2,9.0,176,429
113812,5,10.0,177,427
113812,7,11.0,177,427
113812,11,12.0,177,427
113812,1,13.0,177,427
113812,3,14.0,177,427
113812,24,15.0,177,420
113812,1,16.0,177,427
113812,1,17.0,177,427
113812,22,18.0,177,427
113812,2,19.0,177,430
113812,1,20.0,176,429
113812,37,1.0,176,421
113812,3,2.0,185,420
113812,1,3.0,187,417
113812,19,4.0,184,420
113812,0,5.0,177,411
113812,3,6.0,177,428
113812,43,7.0,177,412
113812,7,8.0,177,427
113826,43,1.0,175,426
113826,2,2.0,178,428
113826,7,3.0,177,427
113826,11,4.0,177,427
113826,41,5.0,175,426
113826,0,6.0,177,427
113826,23,7.0,175,426
113826,45,8.0,175,426
113826,3,9.0,177,427
113826,23,10.0,176,411
113826,22,11.0,175,426
113826,43,12.0,175,426
113826,3,13.0,177,427
113826,0,14.0,177,420
113826,1,15.0,177,427
113826,41,16.0,175,426
113826,1,17.0,177,427
113826,18,18.0,177,411
113826,1,19.0,177,427
113826,43,20.0,177,427
114130,24,9.0,289,442
114130,1,10.0,289,442
114130,21,11.0,289,442
114130,3,12.0,285,448
114130,5,13.0,289,442
114130,1,14.0,285,448
114130,2,15.0,289,442
114130,5,16.0,289,442
114130,5,17.0,182,435
114130,45,18.0,289,442
114130,2,19.0,285,448
114130,3,20.0,289,442
114130,9,1.0,289,442
114130,14,2.0,289,442
114130,0,3.0,285,448
114130,45,4.0,182,435
114130,3,5.0,185,430
114130,5,6.0,287,443
114130,18,7.0,289,441
114130,5,8.0,182,435
114132,39,12.0,177,424
114132,39,15.0,177,424
114132,16,16.0,177,424
114132,18,17.0,177,424
114132,18,18.0,179,430
114132,1,19.0,177,427
114132,21,20.0,178,427
114132,18,1.0,174,422
114132,1,2.0,178,424
114132,39,3.0,289,442
114132,35,4.0,174,422
114132,35,5.0,177,424
114132,0,6.0,179,430
114132,16,7.0,178,429
114132,1,8.0,174,422
114132,18,9.0,178,424
114132,20,10.0,176,411
114132,14,11.0,177,427
114132,33,13.0,177,424
114132,19,14.0,92,388
114210,24,14.0,187,417
114210,18,15.0,93,387
114210,3,16.0,96,386
114210,24,17.0,95,386
114210,45,18.0,97,395
114210,18,19.0,93,392
114210,23,20.0,94,387
114210,7,1.0,93,382
114210,0,2.0,94,395
114210,37,3.0,97,395
114210,2,4.0,97,395
114210,39,5.0,96,388
114210,1,6.0,97,395
114210,39,7.0,91,388
114210,17,8.0,91,388
114210,14,9.0,91,388
114210,41,10.0,94,389
114210,35,11.0,187,417
114210,24,12.0,90,389
114210,5,13.0,182,435
114397,1,1.0,178,427
114397,1,2.0,185,418
114397,4,3.0,178,429
114397,18,4.0,191,415
114397,23,5.0,188,416
114397,22,6.0,188,416
114397,3,7.0,188,416
114397,31,8.0,195,406
114397,7,9.0,184,419
114397,20,10.0,188,416
114397,5,11.0,184,419
114397,21,12.0,185,418
114397,4,13.0,184,419
114397,20,14.0,185,418
114397,2,15.0,184,419
114397,35,16.0,176,429
114397,3,17.0,184,419
114397,24,18.0,185,418
114397,1,19.0,184,419
114397,4,20.0,184,419
114411,9,1.0,182,433
114411,1,2.0,167,420
114411,3,3.0,180,423
114411,22,4.0,185,430
114411,17,5.0,182,432
114411,3,6.0,182,433
114411,0,7.0,182,435
114411,41,8.0,185,430
114411,17,9.0,180,435
114411,1,10.0,185,430
114411,3,11.0,188,416
114411,45,12.0,167,420
114411,12,13.0,182,433
114411,45,14.0,167,420
114411,3,15.0,176,429
114411,2,16.0,176,429
114411,1,17.0,176,429
114411,20,18.0,197,431
114411,1,19.0,200,432
114411,14,20.0,167,420
114570,19,1.0,44,509
114570,3,2.0,40,504
114570,3,3.0,40,504
114570,11,4.0,49,509
114570,3,5.0,40,504
114570,5,6.0,40,504
114570,5,7.0,40,504
114570,23,8.0,44,509
114570,3,9.0,40,504
114570,21,10.0,44,509
114570,3,11.0,40,504
114570,31,12.0,40,504
114570,5,13.0,40,504
114570,15,14.0,44,509
114570,23,15.0,44,509
114570,23,16.0,44,509
114570,12,17.0,44,509
114570,3,18.0,40,504
114570,1,19.0,43,505
114570,17,20.0,36,517
114886,19,12.0,93,387
114886,27,13.0,95,389
114886,27,14.0,97,389
114886,37,16.0,176,412
114886,19,18.0,184,420
114886,19,19.0,95,389
114886,14,20.0,96,388
114886,16,1.0,96,386
114886,16,2.0,93,392
114886,45,3.0,97,395
114886,0,4.0,97,395
114886,0,5.0,96,388
114886,0,6.0,97,395
114886,20,7.0,92,388
114886,19,8.0,96,386
114886,0,9.0,97,395
114886,19,10.0,168,522
114886,35,11.0,96,383
114886,35,15.0,92,388
114886,0,17.0,97,395
115514,37,3.0,90,407
115514,2,4.0,93,389
115514,21,6.0,90,407
115514,17,7.0,90,392
115514,24,8.0,269,200
115514,3,9.0,271,200
115514,43,10.0,194,209
115514,0,11.0,95,385
115514,45,12.0,92,388
115514,35,13.0,93,388
115514,45,14.0,96,392
115514,29,15.0,95,385
115514,23,16.0,93,388
115514,29,17.0,191,440
115514,22,18.0,90,407
115514,3,19.0,182,435
115514,18,20.0,198,384
115514,16,1.0,182,435
115514,31,2.0,182,435
115514,33,5.0,182,435
116887,24,1.0,191,590
116887,43,2.0,182,585
116887,24,3.0,182,584
116887,1,4.0,193,593
116887,33,5.0,198,591
116887,3,6.0,199,593
116887,24,7.0,182,584
116887,35,8.0,195,583
116887,33,9.0,198,591
116887,45,10.0,182,587
116887,2,11.0,191,594
116887,18,12.0,196,590
116887,31,13.0,171,580
116887,5,14.0,199,593
116887,18,15.0,220,293
116887,33,16.0,198,587
116887,1,17.0,178,593
116887,24,18.0,191,594
116887,45,19.0,193,593
116887,33,20.0,198,591
117370,21,1.0,18,52
117370,23,2.0,38,58
117370,21,3.0,22,55
117370,0,4.0,32,58
117370,3,5.0,14,55
117370,1,6.0,22,55
117370,16,7.0,18,51
117370,41,8.0,22,55
117370,0,9.0,18,57
117370,23,10.0,22,55
117370,7,11.0,22,55
117370,1,12.0,12,55
117370,2,13.0,22,55
117370,5,14.0,28,57
117370,4,15.0,22,55
117370,0,16.0,19,51
117370,3,17.0,12,55
117370,18,18.0,24,56
117370,41,19.0,22,55
117370,23,20.0,22,55
120059,33,1.0,24,55
120059,0,2.0,32,58
120059,37,3.0,24,54
120059,33,4.0,24,55
120059,33,5.0,24,54
120059,41,6.0,25,52
120059,13,7.0,24,54
120059,0,8.0,19,51
120059,0,9.0,24,57
120059,31,10.0,24,55
120059,31,11.0,24,55
120059,35,12.0,24,54
120059,4,13.0,18,58
120059,31,14.0,24,55
120059,5,15.0,92,408
120059,45,16.0,22,56
120059,20,17.0,24,54
120059,25,18.0,24,54
120059,18,19.0,18,55
120059,31,20.0,23,56
121749,33,1.0,328,131
121749,2,2.0,334,127
121749,43,3.0,330,127
121749,35,4.0,326,128
121749,37,5.0,328,131
121749,0,6.0,328,132
121749,23,7.0,327,133
121749,19,8.0,329,129
121749,1,9.0,331,123
121749,19,10.0,330,130
121749,0,11.0,327,133
121749,1,12.0,328,132
121749,35,13.0,328,131
121749,37,14.0,330,130
121749,2,15.0,327,133
121749,18,16.0,326,128
121749,35,17.0,329,129
121749,19,18.0,330,130
121749,0,19.0,329,128
121749,18,20.0,333,127
124633,39,1.0,265,496
124633,35,2.0,248,520
124633,1,3.0,265,491
124633,17,4.0,273,488
124633,0,5.0,265,496
124633,17,6.0,262,483
124633,1,7.0,281,492
124633,24,8.0,267,493
124633,1,9.0,265,494
124633,1,10.0,265,490
124633,41,11.0,267,495
124633,0,12.0,265,492
124633,0,13.0,281,492
124633,37,14.0,265,491
124633,0,15.0,272,489
124633,35,16.0,262,483
124633,29,17.0,251,494
124633,3,18.0,265,493
124633,1,19.0,273,488
124633,19,20.0,261,498
125215,22,1.0,195,447
125215,4,2.0,194,448
125215,19,3.0,196,446
125215,22,4.0,201,456
125215,20,5.0,177,428
125215,1,6.0,201,456
125215,4,7.0,189,454
125215,1,8.0,195,446
125215,17,9.0,189,454
125215,3,10.0,189,454
125215,3,11.0,189,454
125215,1,12.0,201,456
125215,9,13.0,190,453
125215,3,14.0,185,418
125215,11,15.0,189,454
125215,2,16.0,185,418
125215,2,17.0,201,456
125215,1,18.0,190,423
125215,5,19.0,189,454
125215,1,20.0,185,418
125745,35,5.0,177,419
125745,20,6.0,164,405
125745,20,7.0,171,408
125745,19,8.0,164,405
125745,35,9.0,183,411
125745,2,10.0,164,405
125745,18,11.0,207,435
125745,22,12.0,164,405
125745,23,13.0,164,405
125745,43,14.0,164,405
125745,22,15.0,164,405
125745,43,16.0,164,405
125745,23,17.0,171,405
125745,13,18.0,171,405
125745,43,19.0,164,405
125745,19,20.0,171,405
125745,23,1.0,176,391
125745,17,2.0,322,308
125745,23,3.0,164,405
125745,5,4.0,207,435
127920,24,1.0,93,388
127920,18,2.0,93,388
127920,4,3.0,92,388
127920,24,4.0,93,388
127920,21,5.0,93,388
127920,1,6.0,96,387
127920,33,7.0,93,388
127920,39,8.0,93,388
127920,37,9.0,93,388
127920,0,10.0,93,388
127920,27,11.0,93,388
127920,37,12.0,92,389
127920,2,13.0,94,389
127920,37,14.0,92,389
127920,20,15.0,222,289
127920,41,16.0,338,313
127920,41,17.0,93,388
127920,41,18.0,93,388
127920,39,19.0,93,388
127920,12,20.0,96,384
127992,18,9.0,34,57
127992,15,10.0,29,54
127992,19,11.0,38,58
127992,39,13.0,30,56
127992,20,14.0,30,55
127992,35,15.0,32,58
127992,41,16.0,30,56
127992,18,17.0,28,52
127992,16,18.0,18,55
127992,31,19.0,18,55
127992,45,1.0,33,57
127992,39,2.0,28,55
127992,45,3.0,22,51
127992,35,4.0,38,58
127992,37,5.0,38,57
127992,21,6.0,38,58
127992,19,7.0,38,58
127992,35,8.0,38,58
127992,19,12.0,38,58
127992,39,20.0,21,56
131867,35,1.0,174,430
131867,35,2.0,176,391
131867,19,3.0,170,373
131867,19,4.0,170,374
131867,1,5.0,194,440
131867,3,6.0,176,412
131867,31,7.0,177,373
131867,0,8.0,176,390
131867,24,9.0,177,373
131867,41,10.0,170,374
131867,35,11.0,169,375
131867,18,12.0,169,375
131867,11,13.0,182,435
131867,3,14.0,174,430
131867,37,15.0,169,375
131867,1,16.0,175,410
131867,14,17.0,147,393
131867,18,18.0,169,375
131867,3,19.0,175,394
131867,35,20.0,169,375
132793,35,1.0,157,570
132793,31,2.0,156,576
132793,35,3.0,194,591
132793,18,4.0,193,593
132793,19,5.0,194,591
132793,29,6.0,194,591
132793,25,7.0,157,572
132793,15,8.0,156,576
132793,16,9.0,176,521
132793,14,10.0,156,576
132793,21,11.0,192,593
132793,17,12.0,157,572
132793,20,13.0,177,426
132793,31,14.0,176,521
132793,2,15.0,156,575
132793,15,16.0,156,576
132793,16,17.0,157,572
132793,21,18.0,176,521
132793,12,19.0,176,521
132793,20,20.0,158,573
132868,35,1.0,198,590
132868,45,2.0,188,596
132868,45,3.0,190,594
132868,17,4.0,198,590
132868,1,5.0,182,584
132868,2,6.0,182,587
132868,43,7.0,182,595
132868,2,8.0,182,587
132868,3,9.0,190,594
132868,1,10.0,184,596
132868,24,11.0,188,595
132868,5,12.0,190,594
132868,19,13.0,196,593
132868,24,14.0,182,595
132868,3,15.0,190,594
132868,1,16.0,184,596
132868,17,17.0,196,594
132868,0,18.0,183,595
132868,41,19.0,200,590
132868,27,20.0,182,587
134966,0,1.0,178,429
134966,7,2.0,179,426
134966,5,3.0,184,420
134966,5,4.0,177,427
134966,3,5.0,177,428
134966,1,6.0,177,424
134966,41,7.0,180,423
134966,3,8.0,184,420
134966,45,9.0,181,427
134966,24,10.0,176,423
134966,2,11.0,176,410
134966,43,12.0,176,425
134966,23,13.0,176,425
134966,24,14.0,184,420
134966,1,15.0,187,417
134966,39,16.0,174,420
134966,23,17.0,176,425
134966,0,18.0,178,427
134966,39,19.0,182,435
134966,23,20.0,178,428
135778,25,1.0,155,409
135778,31,2.0,174,422
135778,2,3.0,174,422
135778,3,4.0,184,419
135778,1,5.0,193,593
135778,18,6.0,174,425
135778,2,7.0,190,416
135778,45,8.0,174,422
135778,1,9.0,173,409
135778,1,10.0,182,435
135778,33,11.0,171,416
135778,45,12.0,205,585
135778,1,13.0,175,410
135778,45,14.0,181,404
135778,23,15.0,169,419
135778,39,16.0,193,591
135778,5,17.0,78,0
135778,37,18.0,75,0
135778,3,19.0,78,0
135778,35,20.0,75,0
137178,7,1.0,193,450
137178,1,2.0,193,450
137178,1,3.0,197,446
137178,3,4.0,194,448
137178,4,5.0,193,450
137178,5,6.0,193,450
137178,45,7.0,206,434
137178,1,8.0,202,432
137178,15,9.0,176,429
137178,2,10.0,202,432
137178,1,11.0,193,450
137178,1,12.0,193,450
137178,1,13.0,193,450
137178,2,14.0,193,450
137178,1,15.0,193,450
137178,24,16.0,193,450
137178,45,17.0,202,432
137178,33,18.0,194,440
137178,17,19.0,176,429
137178,45,20.0,200,432
138256,3,4.0,177,428
138256,3,5.0,184,420
138256,3,6.0,176,411
138256,37,7.0,176,428
138256,35,8.0,177,426
138256,23,9.0,192,429
138256,23,10.0,176,425
138256,23,11.0,192,415
138256,2,12.0,187,417
138256,0,13.0,176,411
138256,1,14.0,178,428
138256,41,15.0,195,414
138256,2,16.0,176,412
138256,2,17.0,179,426
138256,0,18.0,178,424
138256,23,19.0,184,418
138256,1,20.0,184,418
138256,2,1.0,177,424
138256,5,2.0,176,411
138256,39,3.0,164,566
138641,24,3.0,192,591
138641,2,4.0,192,591
138641,9,5.0,193,593
138641,24,7.0,191,594
138641,22,10.0,195,592
138641,3,17.0,192,591
138641,13,18.0,192,591
138641,8,19.0,192,591
138641,16,20.0,176,428
138641,37,1.0,191,590
138641,11,2.0,179,597
138641,35,6.0,190,591
138641,0,8.0,196,593
138641,23,9.0,196,588
138641,35,11.0,190,591
138641,35,12.0,190,591
138641,19,13.0,205,585
138641,1,14.0,188,596
138641,35,15.0,190,591
138641,1,16.0,197,591
141508,41,5.0,95,387
141508,15,6.0,99,383
141508,27,7.0,99,383
